Bungarus_candidus,oviparous
Bungarus_ceylonicus,oviparous
Bungarus_fasciatus,oviparous
Bungarus_flaviceps,oviparous
Bungarus_multicinctus,oviparous
Bungarus_niger,oviparous
Bungarus_sindanus,oviparous
Bunopus_crassicauda,oviparous
Bunopus_tuberculatus,oviparous
Cacophis_squamulosus,oviparous
Cadea_blanoides,oviparous
Caimanops_amphiboluroides,oviparous
Calabaria_reinhardtii,oviparous
Calamaria_pavimentata,oviparous
Calamaria_yunnanensis,oviparous
Calamodontophis_paucidens,viviparous
Calliophis_bivirgata,oviparous
Calliophis_melanurus,oviparous
Callisaurus_draconoides,oviparous
Callopistes_flavipunctatus,oviparous
Callopistes_maculatus,oviparous
Calloselasma_rhodostoma,oviparous
Calodactylodes_aureus,oviparous
Calodactylodes_illingworthorum,oviparous
Calotes_calotes,oviparous
Calotes_ceylonensis,oviparous
Calotes_chincollium,oviparous
Calotes_emma,oviparous
Calotes_htunwini,oviparous
Calotes_irawadi,oviparous
Calotes_liocephalus,oviparous
Calotes_liolepis,oviparous
Calotes_mystaceus,oviparous
Calotes_nigrilabris,oviparous
Calotes_versicolor,oviparous
Calumma_boettgeri,oviparous
Calumma_brevicorne,oviparous
Calumma_capuroni,oviparous
Calumma_crypticum,oviparous
Calumma_cucullatum,oviparous
Calumma_fallax,oviparous
Calumma_furcifer,oviparous
Calumma_gallus,oviparous
Calumma_gastrotaenia,oviparous
Calumma_globifer,oviparous
Calumma_guibei,oviparous
Calumma_hilleniusi,oviparous
Calumma_malthe,oviparous
Calumma_nasutum,oviparous
Calumma_oshaughnessyi,oviparous
Calumma_parsonii,oviparous
Calumma_tsaratananense,oviparous
Calyptommatus_confusionibus,oviparous
Calyptommatus_leiolepis,oviparous
Calyptommatus_nicterus,oviparous
Calyptommatus_sinebrachiatus,oviparous
Calyptotis_lepidorostrum,oviparous
Calyptotis_ruficauda,oviparous
Calyptotis_scutirostrum,oviparous
Candoia_aspera,viviparous
Candoia_bibroni,viviparous
Candoia_carinata,viviparous
Cantoria_violacea,viviparous
Carinatogecko_heteropholis,oviparous
Carlia_amax,oviparous
Carlia_bicarinata,oviparous
Carlia_coensis,oviparous
Carlia_dogare,oviparous
Carlia_fusca,oviparous
Carlia_gracilis,oviparous
Carlia_jarnoldae,oviparous
Carlia_johnstonei,oviparous
Carlia_longipes,oviparous
Carlia_munda,oviparous
Carlia_mundivensis,oviparous
Carlia_mysi,oviparous
Carlia_pectoralis,oviparous
Carlia_rhomboidalis,oviparous
Carlia_rostralis,oviparous
Carlia_rubrigularis,oviparous
Carlia_rufilatus,oviparous
Carlia_schmeltzii,oviparous
Carlia_scirtetis,oviparous
Carlia_storri,oviparous
Carlia_tetradactyla,oviparous
Carlia_triacantha,oviparous
Carlia_vivax,oviparous
Carphodactylus_laevis,oviparous
Carphophis_amoenus,oviparous
Casarea_dussumieri,oviparous
Causus_defilippii,oviparous
Causus_resimus,oviparous
Causus_rhombeatus,oviparous
Cautula_zia,oviparous
Celestus_agasepsoides,viviparous
Celestus_enneagrammus,viviparous
Celestus_haetianus,viviparous
Cemophora_coccinea,oviparous
Cerastes_cerastes,oviparous
Cerastes_gasperettii,oviparous
Cerastes_vipera,viviparous
Ceratophora_aspera,oviparous
Ceratophora_erdeleni,oviparous
Ceratophora_karu,oviparous
Ceratophora_stoddartii,oviparous
Cerberus_australis,viviparous
Cerberus_microlepis,viviparous
Cerberus_rynchops,viviparous
Cercaspis_carinatus,oviparous
Cercolophia_cuiabana,oviparous
Cercolophia_roberti,oviparous
Cercosaura_argulus,oviparous
Cercosaura_eigenmanni,oviparous
Cercosaura_ocellata,oviparous
Cercosaura_oshaughnessyi,oviparous
Cercosaura_quadrilineata,oviparous
Cercosaura_schreibersii,oviparous
Cerrophidion_barbouri,viviparous
Cerrophidion_godmani,viviparous
Cerrophidion_petlalcalensis,viviparous
